2 2 9 11	1	11*(2+(2*9))		
2 2 9 12	1	((12*9)+2)*2		
2 2 10 10	1	10*((10*2)+2)		
2 2 10 12	1	10*((12*2)-2)		
2 2 10 13	1	10*((13-2)*2)		
2 2 11 11	1	11*((11*2)-2)		
2 2 11 12	1	11*((12-2)*2)		
2 3 4 11	1	11*((2+3)*4)		
2 3 6 11	1	11*(2+(3*6))		
2 3 7 11	1	11*(2*(3+7))		
2 3 8 10	2	10*((3*8)-2)	10*(2*(3+8))	
2 3 11 13	1	11*((13-3)*2)		
2 4 5 9	1	(2+9)*(4*5)		
2 4 5 10	1	10*(2+(4*5))		
2 4 5 13	1	(13-2)*(4*5)		
2 4 6 10	1	10*((4*6)-2)		
2 4 6 11	1	11*(2*(4+6))		
2 4 7 10	1	10*(2*(4+7))		
2 4 7 11	1	11*(4*(7-2))		
2 4 8 11	1	11*((2*8)+4)		
2 4 9 10	1	10*((2*9)+4)		
2 4 9 12	1	(12*(2*9))+4		
2 4 10 11	2	10*(11*(4-2))	(10*(11*4))/2	
2 4 10 13	1	10*((13*2)-4)		
2 4 11 12	2	11*(12+(2*4))	11*((12*2)-4)	
2 5 5 11	1	11*(2*(5+5))		
2 5 6 7	1	(2+(6*7))*5		
2 5 6 10	1	10*(2*(5+6))		
2 5 6 11	1	11*(5*(6-2))		
2 5 8 11	1	(11*(5*8))/2		
2 5 9 13	1	(13+9)*(2*5)		
2 5 10 11	1	(10+(2*5))*11		
2 5 10 12	2	(10+12)*(2*5)	10*(12+(2*5))	
2 5 11 11	1	(11+11)*(2*5)		
2 5 11 13	1	11*(13+(2+5))		
2 6 7 11	1	11*((2*7)+6)		
2 6 8 10	1	10*((2*8)+6)		
2 6 8 11	1	11*((2*6)+8)		
2 6 8 13	1	((13*8)+6)*2		
2 6 10 10	1	10*(10+(2*6))		
2 6 11 12	1	11*(12+(2+6))		
2 6 11 13	1	11*((13*2)-6)		
2 7 8 10	1	10*((2*7)+8)		
2 7 9 13	2	((13*9)-7)*2	(13+7)*(2+9)	
2 7 10 13	1	10*(13+(2+7))		
2 7 11 11	1	11*(11+(2+7))		
2 7 13 13	1	(13+7)*(13-2)		
2 8 9 12	1	(12+8)*(2+9)		
2 8 9 13	1	(13+9)*(2+8)		
2 8 10 11	1	(10+(2+8))*11		
2 8 10 12	2	(10+12)*(2+8)	10*(12+(2+8))	
2 8 11 11	1	(11+11)*(2+8)		
2 8 12 13	2	12+(13*(2*8))	(12+8)*(13-2)	
2 9 9 11	2	11*(2+(9+9))	(11+9)*(2+9)	
2 9 10 10	1	(10+10)*(2+9)		
2 9 10 11	1	10*(11+(2+9))		
2 9 11 11	1	(11+(11*9))*2		
2 9 11 13	2	11*((13+9)-2)	(11+9)*(13-2)	
2 9 12 13	1	(12-2)*(13+9)		
2 10 10 10	2	10*(10+(10+2))	(10+(10*10))*2	
2 10 10 12	1	((10*12)-10)*2		
2 10 10 13	1	(10+10)*(13-2)		
2 10 11 12	1	((10+12)-2)*11		
2 10 11 13	1	10*((11+13)-2)		
2 10 12 12	2	(10+12)*(12-2)	10*((12+12)-2)	
2 11 11 11	2	11*((11+11)-2)	((11*11)-11)*2	
2 11 11 12	1	(11+11)*(12-2)		
3 3 10 13	1	10*(13+(3*3))		
3 3 11 11	1	11*(11+(3*3))		
3 4 4 13	1	((13*4)+3)*4		
3 4 5 8	1	(3+8)*(4*5)		
3 4 6 10	1	10*((3*6)+4)		
3 4 6 12	1	(12*(3*6))+4		
3 4 8 9	1	(3*(8*9))+4		
3 4 8 11	3	11*((3*4)+8)	11*(4*(8-3))	11*((3*8)-4)
3 4 10 10	1	10*(10+(3*4))		
3 4 11 13	1	11*(13+(3+4))		
3 5 5 10	1	10*((5*5)-3)		
3 5 5 11	1	11*((3*5)+5)		
3 5 5 13	1	((13*3)+5)*5		
3 5 7 10	1	10*((3*5)+7)		
3 5 7 11	1	11*(5*(7-3))		
3 5 8 12	1	((12*3)+8)*5		
3 5 9 10	1	10*((3*9)-5)		
3 5 10 11	1	10*(11*(5-3))		
3 5 11 11	1	(11+(11*3))*5		
3 5 11 12	2	11*(12+(3+5))	(11*(12*5))/3	
3 6 10 11	1	(10*(11*6))/3		
3 6 10 13	1	10*(13+(3+6))		
3 6 11 11	1	11*(11+(3+6))		
3 7 8 13	1	(13+7)*(3+8)		
3 7 9 11	1	11*((3*9)-7)		
3 7 9 13	1	(13+9)*(3+7)		
3 7 10 10	1	10+(10*(3*7))		
3 7 10 11	1	(10+(3+7))*11		
3 7 10 12	2	(10+12)*(3+7)	10*(12+(3+7))	
3 7 11 11	2	(11+11)*(3+7)	(11*(3*7))-11	
3 8 8 12	1	(12+8)*(3+8)		
3 8 9 11	2	11*(3+(8+9))	(11+9)*(3+8)	
3 8 10 10	2	(10+10)*(3+8)	10*((10*3)-8)	
3 8 10 11	1	10*(11+(3+8))		
3 9 10 10	1	10*(10+(3+9))		
3 9 13 13	1	(13+9)*(13-3)		
3 10 10 11	1	((10*3)-10)*11		
3 10 11 11	1	10*((11*3)-11)		
3 10 11 13	1	((10+13)-3)*11		
3 10 12 13	2	10*((12+13)-3)	(10+12)*(13-3)	
3 11 11 12	1	11*((11+12)-3)		
3 11 11 13	2	11*((11*3)-13)	(11+11)*(13-3)	
3 12 13 13	1	12+(13*(13+3))		
4 4 4 11	1	11*(4+(4*4))		
4 4 5 7	1	4*((4+7)*5)		
4 4 5 10	1	((10*4)+4)*5		
4 4 5 12	1	((12*4)-4)*5		
4 4 6 9	1	4+(4*(6*9))		
4 4 6 10	1	10*((4*4)+6)		
4 4 6 11	1	11*((4*6)-4)		
4 4 7 8	1	(4*(7*8))-4		
4 4 7 12	1	((12*4)+7)*4		
4 4 9 11	1	11*(4*(9-4))		
4 4 11 11	1	(11+(11*4))*4		
4 4 11 12	1	11*(12+(4+4))		
4 4 12 13	1	12+(13*(4*4))		
4 5 5 6	1	4*(5*(5+6))		
4 5 5 8	1	(4+(5*8))*5		
4 5 5 10	1	((10*5)+5)*4		
4 5 5 12	1	((12*5)-5)*4		
4 5 6 8	1	5*((6*8)-4)		
4 5 6 10	1	((10*6)-5)*4		
4 5 8 9	1	((4*9)+8)*5		
4 5 8 11	1	11*(5*(8-4))		
4 5 8 12	1	(12+(4*8))*5		
4 5 8 13	1	((13*4)-8)*5		
4 5 9 10	1	(10+(5*9))*4		
4 5 10 11	1	(10-5)*(11*4)		
4 5 10 13	2	10*(13+(4+5))	((13*5)-10)*4	
4 5 11 11	1	11*(11+(4+5))		
4 5 12 13	1	(12*(13+5))+4		
4 6 6 6	1	4+(6*(6*6))		
4 6 7 7	1	4*(6+(7*7))		
4 6 7 8	1	4*((6*8)+7)		
4 6 7 10	1	10*((4*7)-6)		
4 6 7 13	1	(13+(6*7))*4		
4 6 9 13	1	(13+9)*(4+6)		
4 6 10 11	2	(10+(4+6))*11	10*(11*(6-4))	
4 6 10 12	2	(10+12)*(4+6)	10*(12+(4+6))	
4 6 11 11	3	(11+11)*(4+6)	11*((11-6)*4)	((11*6)-11)*4
4 6 12 12	1	(12*(12+6))+4		
4 7 7 13	1	(13+7)*(4+7)		
4 7 8 9	1	4*((7*9)-8)		
4 7 8 11	1	11*((4*7)-8)		
4 7 8 12	1	(12+8)*(4+7)		
4 7 9 11	2	11*(4+(7+9))	(11+9)*(4+7)	
4 7 10 10	1	(10+10)*(4+7)		
4 7 10 11	1	10*(11+(4+7))		
4 7 11 12	2	((11+7)*12)+4	11*((12-7)*4)	
4 8 8 9	1	4*((8*8)-9)		
4 8 8 11	1	11*(4+(8+8))		
4 8 10 10	2	10*(10+(4+8))	10*((4*8)-10)	
4 8 10 11	1	(10*(11*8))/4		
4 8 10 12	1	((10+8)*12)+4		
4 8 11 12	1	11*((4*8)-12)		
4 8 11 13	1	11*((13-8)*4)		
4 9 9 10	1	10*(4+(9+9))		
4 9 9 12	1	(12*(9+9))+4		
4 9 11 13	1	((11+13)*9)+4		
4 9 12 12	1	((12+12)*9)+4		
4 10 13 13	1	10*((13+13)-4)		
4 11 11 13	1	11*((11+13)-4)		
4 11 12 12	1	11*((12+12)-4)		
4 12 12 13	1	12+((12+4)*13)		
5 5 5 9	1	(5*(5*9))-5		
5 5 5 11	1	11*((5*5)-5)		
5 5 6 10	1	((10*5)-6)*5		
5 5 7 7	1	5*((7*7)-5)		
5 5 7 9	1	5*((5*7)+9)		
5 5 9 11	1	11*(5*(9-5))		
5 5 9 13	1	(13+9)*(5+5)		
5 5 10 11	1	(10+(5+5))*11		
5 5 10 12	2	(10+12)*(5+5)	10*(12+(5+5))	
5 5 11 11	2	(11+11)*(5+5)	((11*5)-11)*5	
5 6 6 8	1	5*((6*6)+8)		
5 6 7 10	1	10+(5*(6*7))		
5 6 7 13	1	(13+7)*(5+6)		
5 6 8 10	1	10*((5*6)-8)		
5 6 8 12	1	(12+8)*(5+6)		
5 6 9 10	1	5*((6*9)-10)		
5 6 9 11	2	11*(5+(6+9))	(11+9)*(5+6)	
5 6 10 10	1	(10+10)*(5+6)		
5 6 10 11	3	11*((5*6)-10)	(10-6)*(11*5)	10*(11+(5+6))
5 7 8 11	1	11*(5+(7+8))		
5 7 8 12	1	5*((7*8)-12)		
5 7 10 10	1	10*(10+(5+7))		
5 7 10 11	1	10*(11*(7-5))		
5 7 10 13	1	10*((5*7)-13)		
5 7 11 11	1	11*((11-7)*5)		
5 8 9 10	1	10*(5+(8+9))		
5 8 11 12	1	11*((12-8)*5)		
5 9 11 13	1	11*((13-9)*5)		
5 9 12 13	1	((12+13)*9)-5		
5 10 10 11	1	(10*(10*11))/5		
5 11 12 13	2	((11+5)*13)+12	11*((12+13)-5)	
6 6 8 11	1	11*(6+(6+8))		
6 6 10 10	1	10*(10+(6+6))		
6 7 7 11	1	11*(6+(7+7))		
6 7 9 10	1	10*(6+(7+9))		
6 8 8 10	1	10*(6+(8+8))		
6 8 10 11	1	10*(11*(8-6))		
6 8 12 13	1	(12*(13+6))-8		
6 10 11 12	1	(10*(11*12))/6		
6 10 12 13	1	((10+6)*13)+12		
6 11 11 13	1	11+(11*(13+6))		
6 11 13 13	1	11*((13+13)-6)		
7 7 8 10	1	10*(7+(7+8))		
7 8 12 12	1	(12*(12+7))-8		
7 9 10 11	1	10*(11*(9-7))		
7 9 12 13	1	12+(13*(7+9))		
7 11 11 12	1	11+(11*(12+7))		
7 11 11 13	1	(11*13)+(11*7)		
8 8 11 12	1	((11+8)*12)-8		
8 8 12 13	2	(12*13)+(8*8)	12+(13*(8+8))	
8 9 10 12	1	((10+9)*12)-8		
8 10 10 11	1	10*((10-8)*11)		
8 10 10 13	1	10+(10*(13+8))		
8 11 11 11	1	11+(11*(11+8))		
8 11 11 12	1	(11*12)+(11*8)		
8 11 11 13	1	(11*(13+8))-11		
8 12 13 13	1	12+((13+13)*8)		
9 10 10 12	1	10+(10*(12+9))		
9 10 10 13	1	(10*13)+(10*9)		
9 10 11 11	2	((10+9)*11)+11	10*(11*(11-9))	
9 10 13 13	1	((10+13)*9)+13		
9 11 11 11	1	(11*11)+(11*9)		
9 11 11 12	1	(11*(12+9))-11		
9 11 12 13	1	((11+12)*9)+13		
10 10 10 11	1	10+(10*(10+11))		
10 10 10 12	1	(10*10)+(10*12)		
10 10 10 13	1	(10*(10+13))-10		
10 10 11 11	1	(10*11)+(10*11)		
10 10 11 12	2	(10*(11+12))-10	10*(11*(12-10))	
10 11 11 11	1	((10+11)*11)-11		
10 11 11 13	1	10*(11*(13-11))		
